,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var1(t)
41927,0.051307846,0.63235295,0.40983605,0.5818176,1.0,0.0037938994,0.0,0.0,0.059356134
41928,0.059356134,0.6176471,0.3934426,0.5818176,1.0,0.005314877,0.0,0.0,0.06136821
41929,0.06136821,0.63235295,0.3934426,0.5818176,1.0,0.0060839113,0.0,0.0,0.0472837
41930,0.0472837,0.63235295,0.3934426,0.5818176,0.0,0.00075194397,0.0,0.0,0.04225352
41931,0.04225352,0.6176471,0.37704915,0.5818176,1.0,0.00075194397,0.0,0.0,0.045271628
41932,0.045271628,0.6029412,0.37704915,0.5636368,0.33333334,0.004580023,0.0,0.0,0.0472837
41933,0.0472837,0.5882353,0.37704915,0.5636368,0.33333334,0.0076390677,0.0,0.0,0.033199195
41934,0.033199195,0.5882353,0.36065573,0.5636368,0.33333334,0.010698112,0.0,0.0,0.020120723
41935,0.020120723,0.5882353,0.37704915,0.5636368,1.0,0.00075194397,0.0,0.0,0.025150904
41936,0.025150904,0.5882353,0.37704915,0.5636368,0.33333334,0.0022900114,0.0,0.0,0.022132795
41937,0.022132795,0.6029412,0.44262293,0.5636368,0.33333334,0.0076390677,0.0,0.0,0.017102616
41938,0.017102616,0.5882353,0.49180326,0.5636368,0.33333334,0.010698112,0.0,0.0,0.026156941
41939,0.026156941,0.5735294,0.54098356,0.545454,1.0,0.00075194397,0.0,0.0,0.028169014
41940,0.028169014,0.5882353,0.57377046,0.545454,1.0,0.0022729216,0.0,0.0,0.03118712
41941,0.03118712,0.5882353,0.60655737,0.5272732,1.0,0.0053319666,0.0,0.0,0.046277665
41942,0.046277665,0.5735294,0.6393442,0.49090958,0.6666667,0.006101,0.0,0.0,0.049295772
41943,0.049295772,0.5882353,0.65573764,0.47272682,0.6666667,0.011450056,0.0,0.0,0.03722334
41944,0.03722334,0.5882353,0.6721311,0.45454597,0.6666667,0.01832009,0.0,0.0,0.03118712
41945,0.03118712,0.5735294,0.65573764,0.45454597,0.6666667,0.025190122,0.0,0.0,0.03118712
41946,0.03118712,0.5882353,0.6393442,0.43636322,0.6666667,0.030539181,0.0,0.0,0.054325953
41947,0.054325953,0.5882353,0.6229508,0.45454597,0.6666667,0.035888236,0.0,0.0,0.06740443
41948,0.06740443,0.6029412,0.60655737,0.45454597,0.6666667,0.04429634,0.0,0.0,0.075452715
41949,0.075452715,0.6176471,0.57377046,0.45454597,0.6666667,0.05116637,0.0,0.0,0.08853118
41950,0.08853118,0.63235295,0.59016395,0.43636322,1.0,0.004580023,0.0,0.0,0.11468813
41951,0.11468813,0.67647064,0.4754098,0.43636322,1.0,0.006101,0.0,0.0,0.12877263
41952,0.12877263,0.67647064,0.45901638,0.43636322,1.0,0.007621978,0.0,0.0,0.1418511
41953,0.1418511,0.67647064,0.44262293,0.43636322,1.0,0.009142956,0.0,0.0,0.1498994
41954,0.1498994,0.67647064,0.44262293,0.41818237,1.0,0.010663933,0.0,0.0,0.1498994
41955,0.1498994,0.66176474,0.40983605,0.41818237,0.33333334,0.00075194397,0.0,0.0,0.12575452
41956,0.12575452,0.66176474,0.40983605,0.39999962,1.0,0.00075194397,0.0,0.0,0.09255533
41957,0.09255533,0.66176474,0.40983605,0.39999962,1.0,0.0022729216,0.0,0.0,0.11066398
41958,0.11066398,0.64705884,0.3934426,0.39999962,1.0,0.0037938994,0.0,0.0,0.08953722
41959,0.08953722,0.64705884,0.3934426,0.39999962,0.33333334,0.0022900114,0.0,0.0,0.08450704
41960,0.08450704,0.66176474,0.42622948,0.39999962,1.0,0.00075194397,0.0,0.0,0.09557344
41961,0.09557344,0.67647064,0.49180326,0.41818237,0.33333334,0.0022900114,0.0,0.0,0.06237424
41962,0.06237424,0.66176474,0.52459013,0.41818237,0.0,0.0022900114,0.0,0.0,0.023138832
41963,0.023138832,0.5588235,0.65573764,0.41818237,0.33333334,0.016030079,0.0,0.0,0.011066398
41964,0.011066398,0.5588235,0.65573764,0.41818237,0.33333334,0.031308215,0.0,0.0,0.013078471
41965,0.013078471,0.5588235,0.65573764,0.41818237,0.33333334,0.048107326,0.0,0.0,0.0090543255
41966,0.0090543255,0.5588235,0.6721311,0.41818237,0.33333334,0.063385464,0.0,0.0,0.012072435
41967,0.012072435,0.5147059,0.68852454,0.41818237,0.33333334,0.08249167,0.0,0.0,0.0090543255
41968,0.0090543255,0.47058827,0.68852454,0.41818237,0.33333334,0.09929079,0.0,0.0,0.008048289
41969,0.008048289,0.4264706,0.6721311,0.43636322,0.33333334,0.11456892,0.0,0.0,0.0090543255
41970,0.0090543255,0.45588237,0.6393442,0.45454597,0.33333334,0.12984706,0.0,0.0,0.008048289
41971,0.008048289,0.47058827,0.59016395,0.47272682,0.33333334,0.1451252,0.0,0.0,0.0070422534
41972,0.0070422534,0.4264706,0.59016395,0.49090958,0.33333334,0.16040333,0.0,0.0,0.016096579
41973,0.016096579,0.45588237,0.55737704,0.5272732,0.33333334,0.17033242,0.0,0.0,0.020120723
41974,0.020120723,0.47058827,0.52459013,0.545454,0.33333334,0.17568146,0.0,0.0,0.017102616
41975,0.017102616,0.5,0.5081967,0.545454,0.0,0.0022900114,0.0,0.0,0.020120723
41976,0.020120723,0.5441177,0.45901638,0.545454,1.0,0.00075194397,0.0,0.0,0.040241446
41977,0.040241446,0.5735294,0.42622948,0.5636368,1.0,0.0022729216,0.0,0.0,0.027162977
41978,0.027162977,0.5588235,0.42622948,0.5636368,0.6666667,0.0022900114,0.0,0.0,0.027162977
41979,0.027162977,0.5882353,0.3934426,0.5636368,1.0,0.00075194397,0.0,0.0,0.029175049
41980,0.029175049,0.6029412,0.3934426,0.5636368,1.0,0.0022729216,0.0,0.0,0.03118712
41981,0.03118712,0.5882353,0.37704915,0.5636368,1.0,0.0037938994,0.0,0.0,0.03722334
41982,0.03722334,0.5882353,0.37704915,0.5818176,1.0,0.005314877,0.0,0.0,0.036217302
41983,0.036217302,0.6029412,0.36065573,0.5818176,1.0,0.0060839113,0.0,0.0,0.043259557
41984,0.043259557,0.6029412,0.36065573,0.6000004,1.0,0.007604888,0.0,0.0,0.04426559
41985,0.04426559,0.6176471,0.4754098,0.61818314,1.0,0.009125865,0.0,0.0,0.04426559
41986,0.04426559,0.6029412,0.52459013,0.61818314,1.0,0.010646842,0.0,0.0,0.025150904
41987,0.025150904,0.6029412,0.57377046,0.6000004,1.0,0.012167821,0.0,0.0,0.017102616
41988,0.017102616,0.5147059,0.6229508,0.5818176,0.6666667,0.0076390677,0.0,0.0,0.017102616
41989,0.017102616,0.5,0.6393442,0.5636368,0.6666667,0.016047169,0.0,0.0,0.027162977
41990,0.027162977,0.5,0.65573764,0.5272732,0.6666667,0.028266259,0.0,0.0,0.029175049
41991,0.029175049,0.5,0.65573764,0.5090904,0.6666667,0.04048535,0.0,0.0,0.029175049
41992,0.029175049,0.5,0.6721311,0.49090958,0.6666667,0.05270444,0.0,0.0,0.036217302
41993,0.036217302,0.5147059,0.65573764,0.49090958,0.6666667,0.064923525,0.0,0.0,0.059356134
41994,0.059356134,0.5294118,0.6393442,0.49090958,0.6666667,0.07485261,0.0,0.0,0.059356134
41995,0.059356134,0.5588235,0.55737704,0.49090958,0.6666667,0.08020166,0.0,0.0,0.057344064
41996,0.057344064,0.5735294,0.55737704,0.49090958,0.6666667,0.08555072,0.0,0.0,0.05533199
41997,0.05533199,0.5735294,0.52459013,0.49090958,0.6666667,0.09089977,0.0,0.0,0.06036217
41998,0.06036217,0.5882353,0.52459013,0.49090958,0.6666667,0.093958825,0.0,0.0,0.07042253
41999,0.07042253,0.63235295,0.45901638,0.49090958,1.0,0.00075194397,0.0,0.0,0.08048289
42000,0.08048289,0.63235295,0.44262293,0.49090958,0.6666667,0.0022900114,0.0,0.0,0.08551308
42001,0.08551308,0.63235295,0.44262293,0.49090958,1.0,0.00075194397,0.0,0.0,0.08853118
42002,0.08853118,0.63235295,0.44262293,0.47272682,1.0,0.0022729216,0.0,0.0,0.09154929
42003,0.09154929,0.6176471,0.3934426,0.47272682,0.33333334,0.00075194397,0.0,0.0,0.098591544
42004,0.098591544,0.64705884,0.40983605,0.47272682,1.0,0.0,0.0,0.0,0.10362173
42005,0.10362173,0.64705884,0.3934426,0.45454597,0.33333334,0.00075194397,0.0,0.0,0.101609655
42006,0.101609655,0.63235295,0.37704915,0.47272682,0.33333334,0.0038109892,0.0,0.0,0.098591544
42007,0.098591544,0.63235295,0.40983605,0.45454597,0.33333334,0.0053319666,0.0,0.0,0.09959758
42008,0.09959758,0.64705884,0.40983605,0.47272682,1.0,0.00075194397,0.0,0.0,0.09557344
42009,0.09557344,0.66176474,0.45901638,0.47272682,0.33333334,0.00075194397,0.0,0.0,0.07645875
42010,0.07645875,0.63235295,0.52459013,0.49090958,0.33333334,0.0038109892,0.0,0.0,0.08048289
42011,0.08048289,0.63235295,0.55737704,0.47272682,0.33333334,0.0068700337,0.0,0.0,0.087525144
42012,0.087525144,0.63235295,0.60655737,0.47272682,1.0,0.00075194397,0.0,0.0,0.087525144
42013,0.087525144,0.64705884,0.6393442,0.45454597,1.0,0.0038109892,0.0,0.0,0.08249497
42014,0.08249497,0.63235295,0.6721311,0.43636322,1.0,0.0068700337,0.0,0.0,0.1056338
42015,0.1056338,0.63235295,0.68852454,0.41818237,0.6666667,0.004580023,0.0,0.0,0.116700195
42016,0.116700195,0.64705884,0.704918,0.41818237,0.6666667,0.009929079,0.0,0.0,0.10362173
42017,0.10362173,0.64705884,0.68852454,0.41818237,0.6666667,0.016799113,0.0,0.0,0.10965794
42018,0.10965794,0.66176474,0.6721311,0.41818237,0.6666667,0.023669146,0.0,0.0,0.11871227
42019,0.11871227,0.6911765,0.57377046,0.41818237,1.0,0.00075194397,0.0,0.0,0.1277666
42020,0.1277666,0.7058824,0.52459013,0.43636322,0.6666667,0.0022900114,0.0,0.0,0.14486921
42021,0.14486921,0.7058824,0.55737704,0.43636322,0.6666667,0.0053490563,0.0,0.0,0.19014084
42022,0.19014084,0.7058824,0.52459013,0.45454597,0.6666667,0.0068700337,0.0,0.0,0.19114688
42023,0.19114688,0.6911765,0.52459013,0.45454597,1.0,0.00075194397,0.0,0.0,0.22635815
42024,0.22635815,0.7058824,0.49180326,0.47272682,1.0,0.0022729216,0.0,0.0,0.21227363
42025,0.21227363,0.7058824,0.4754098,0.47272682,0.33333334,0.00075194397,0.0,0.0,0.19818912
42026,0.19818912,0.6911765,0.49180326,0.47272682,0.33333334,0.0038109892,0.0,0.0,0.20120724
42027,0.20120724,0.6911765,0.45901638,0.47272682,0.0,0.0022900114,0.0,0.0,0.19818912
42028,0.19818912,0.67647064,0.45901638,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.19416498
42029,0.19416498,0.67647064,0.44262293,0.45454597,1.0,0.00075194397,0.0,0.0,0.18108651
42030,0.18108651,0.67647064,0.44262293,0.47272682,0.33333334,0.0022900114,0.0,0.0,0.11770623
42031,0.11770623,0.67647064,0.44262293,0.47272682,0.33333334,0.0053490563,0.0,0.0,0.11066398
42032,0.11066398,0.66176474,0.44262293,0.49090958,0.33333334,0.0084081,0.0,0.0,0.11167002
42033,0.11167002,0.6911765,0.49180326,0.49090958,0.33333334,0.013757157,0.0,0.0,0.0945674
42034,0.0945674,0.6911765,0.54098356,0.5090904,0.0,0.0022900114,0.0,0.0,0.112676054
42035,0.112676054,0.6911765,0.59016395,0.49090958,1.0,0.00075194397,0.0,0.0,0.11066398
42036,0.11066398,0.7058824,0.6393442,0.49090958,1.0,0.0022729216,0.0,0.0,0.15593562
42037,0.15593562,0.7058824,0.6721311,0.47272682,1.0,0.0037938994,0.0,0.0,0.18712273
42038,0.18712273,0.7058824,0.68852454,0.45454597,1.0,0.0068529444,0.0,0.0,0.19517101
42039,0.19517101,0.7058824,0.704918,0.43636322,1.0,0.008373922,0.0,0.0,0.2112676
42040,0.2112676,0.7058824,0.704918,0.41818237,0.6666667,0.004580023,0.0,0.0,0.21629778
42041,0.21629778,0.7058824,0.68852454,0.43636322,0.6666667,0.009929079,0.0,0.0,0.23138832
42042,0.23138832,0.73529416,0.65573764,0.41818237,0.6666667,0.012988124,0.0,0.0,0.24044265
42043,0.24044265,0.7647059,0.59016395,0.43636322,0.0,0.00075194397,0.0,0.0,0.27364185
42044,0.27364185,0.7647059,0.55737704,0.43636322,0.0,0.0022729216,0.0,0.0,0.2977867
42045,0.2977867,0.75,0.54098356,0.43636322,0.6666667,0.00075194397,0.0,0.0,0.3169014
42046,0.3169014,0.75,0.52459013,0.45454597,0.6666667,0.0022729216,0.0,0.0,0.3591549
42047,0.3591549,0.75,0.52459013,0.45454597,1.0,0.00075194397,0.0,0.0,0.38430583
42048,0.38430583,0.7647059,0.54098356,0.45454597,1.0,0.0015209778,0.0,0.0,0.4084507
42049,0.4084507,0.75,0.54098356,0.43636322,1.0,0.0030419554,0.0,0.0,0.40744466
42050,0.40744466,0.75,0.55737704,0.43636322,1.0,0.006101,0.0,0.0,0.39134806
42051,0.39134806,0.7647059,0.54098356,0.43636322,0.0,0.00075194397,0.0,0.0,0.39939636
42052,0.39939636,0.7647059,0.54098356,0.41818237,0.6666667,0.00075194397,0.0,0.0,0.41549295
42053,0.41549295,0.7647059,0.52459013,0.41818237,1.0,0.00075194397,0.0,0.0,0.3752515
42054,0.3752515,0.7647059,0.52459013,0.41818237,0.0,0.00075194397,0.0,0.0,0.3641851
42055,0.3641851,0.7647059,0.52459013,0.41818237,1.0,0.00075194397,0.0,0.0,0.35814887
42056,0.35814887,0.75,0.52459013,0.41818237,1.0,0.0022729216,0.0,0.0,0.34607646
42057,0.34607646,0.7647059,0.55737704,0.43636322,0.6666667,0.0022900114,0.0,0.0,0.35412472
42058,0.35412472,0.7647059,0.57377046,0.43636322,1.0,0.00075194397,0.0,0.0,0.3591549
42059,0.3591549,0.7647059,0.59016395,0.43636322,0.6666667,0.0022900114,0.0,0.0,0.35513076
42060,0.35513076,0.7647059,0.60655737,0.43636322,0.6666667,0.0053490563,0.0,0.0,0.29376256
42061,0.29376256,0.75,0.6393442,0.41818237,0.6666667,0.010698112,0.0,0.0,0.2142857
42062,0.2142857,0.75,0.6393442,0.41818237,0.6666667,0.017568145,0.0,0.0,0.2112676
42063,0.2112676,0.7647059,0.6393442,0.39999962,0.6666667,0.022917202,0.0,0.0,0.18410462
42064,0.18410462,0.7647059,0.6393442,0.39999962,0.6666667,0.028266259,0.0,0.0,0.16197182
42065,0.16197182,0.7647059,0.6393442,0.39999962,0.6666667,0.033615317,0.0,0.0,0.15392354
42066,0.15392354,0.7647059,0.6229508,0.39999962,0.6666667,0.036674358,0.0,0.0,0.17002012
42067,0.17002012,0.7794118,0.57377046,0.41818237,0.0,0.00075194397,0.0,0.0,0.19718309
42068,0.19718309,0.7794118,0.59016395,0.41818237,1.0,0.00075194397,0.0,0.0,0.20120724
42069,0.20120724,0.7794118,0.57377046,0.43636322,0.6666667,0.00075194397,0.0,0.0,0.19818912
42070,0.19818912,0.7794118,0.57377046,0.43636322,0.6666667,0.0038109892,0.0,0.0,0.17907444
42071,0.17907444,0.7794118,0.57377046,0.43636322,0.6666667,0.009160045,0.0,0.0,0.16197182
42072,0.16197182,0.7794118,0.57377046,0.45454597,0.6666667,0.01221909,0.0,0.0,0.16197182
42073,0.16197182,0.7794118,0.57377046,0.45454597,0.6666667,0.0152781345,0.0,0.0,0.167002
42074,0.167002,0.7794118,0.55737704,0.45454597,0.6666667,0.016799113,0.0,0.0,0.17203219
42075,0.17203219,0.7794118,0.55737704,0.45454597,0.6666667,0.019858157,0.0,0.0,0.1780684
42076,0.1780684,0.7647059,0.52459013,0.43636322,0.0,0.00075194397,0.0,0.0,0.1780684
42077,0.1780684,0.7647059,0.5081967,0.43636322,0.0,0.0022729216,0.0,0.0,0.19014084
42078,0.19014084,0.75,0.49180326,0.45454597,1.0,0.00075194397,0.0,0.0,0.18812877
42079,0.18812877,0.75,0.49180326,0.45454597,1.0,0.0022729216,0.0,0.0,0.19315895
42080,0.19315895,0.7647059,0.5081967,0.47272682,0.6666667,0.00075194397,0.0,0.0,0.20422535
42081,0.20422535,0.7647059,0.52459013,0.47272682,1.0,0.00075194397,0.0,0.0,0.23541246
42082,0.23541246,0.7941177,0.54098356,0.49090958,1.0,0.0022729216,0.0,0.0,0.26257545
42083,0.26257545,0.7647059,0.59016395,0.49090958,0.0,0.006101,0.0,0.0,0.2665996
42084,0.2665996,0.7794118,0.57377046,0.49090958,0.6666667,0.0076390677,0.0,0.0,0.2696177
42085,0.2696177,0.7794118,0.57377046,0.49090958,0.6666667,0.0145091005,0.0,0.0,0.2867203
42086,0.2867203,0.7794118,0.57377046,0.49090958,0.6666667,0.021379136,0.0,0.0,0.26559356
42087,0.26559356,0.7941177,0.59016395,0.49090958,0.6666667,0.02443818,0.0,0.0,0.25452715
42088,0.25452715,0.7794118,0.60655737,0.49090958,0.6666667,0.027497226,0.0,0.0,0.09920846
42089,0.09920846,0.7794118,0.59016395,0.49090958,0.6666667,0.030556269,0.0,0.0,0.24044265
42090,0.24044265,0.7794118,0.59016395,0.49090958,0.6666667,0.033615317,0.0,0.0,0.25754526
42091,0.25754526,0.7794118,0.55737704,0.5272732,1.0,0.0,0.0,0.0,0.25452715
42092,0.25452715,0.7794118,0.55737704,0.545454,0.6666667,0.00075194397,0.0,0.0,0.26358148
42093,0.26358148,0.7794118,0.57377046,0.5636368,0.6666667,0.0038109892,0.0,0.0,0.24044265
42094,0.24044265,0.7794118,0.55737704,0.5636368,0.6666667,0.0068700337,0.0,0.0,0.14386317
42095,0.14386317,0.73529416,0.55737704,0.5818176,0.6666667,0.01221909,0.0,0.0,0.07142857
42096,0.07142857,0.72058827,0.54098356,0.5818176,0.6666667,0.0152781345,0.0,0.0,0.06136821
42097,0.06136821,0.6911765,0.54098356,0.6000004,0.6666667,0.020627191,0.0,0.0,0.03420523
42098,0.03420523,0.6911765,0.52459013,0.6000004,0.6666667,0.023686236,0.0,0.0,0.036217302
42099,0.036217302,0.67647064,0.52459013,0.61818314,0.6666667,0.025207214,0.0,0.0,0.033199195
42100,0.033199195,0.67647064,0.5081967,0.6000004,0.6666667,0.02672819,0.0,0.0,0.03118712
42101,0.03118712,0.63235295,0.5081967,0.6000004,0.6666667,0.032077245,0.0,0.0,0.02414487
42102,0.02414487,0.6176471,0.5081967,0.6000004,0.6666667,0.033598226,0.0,0.0,0.03118712
42103,0.03118712,0.6029412,0.5081967,0.6000004,0.6666667,0.03665727,0.0,0.0,0.038229376
42104,0.038229376,0.5882353,0.5081967,0.61818314,0.6666667,0.04200633,0.0,0.0,0.038229376
42105,0.038229376,0.5588235,0.52459013,0.636364,0.6666667,0.047355384,0.0,0.0,0.038229376
42106,0.038229376,0.5441177,0.52459013,0.636364,0.6666667,0.05270444,0.0,0.0,0.038229376
42107,0.038229376,0.5588235,0.52459013,0.636364,0.6666667,0.058053493,0.0,0.0,0.036217302
42108,0.036217302,0.5441177,0.52459013,0.636364,0.6666667,0.06340255,0.0,0.0,0.038229376
42109,0.038229376,0.5294118,0.54098356,0.636364,0.6666667,0.06875161,0.0,0.0,0.03722334
42110,0.03722334,0.5441177,0.54098356,0.61818314,0.6666667,0.071810655,0.0,0.0,0.036217302
42111,0.036217302,0.5441177,0.55737704,0.6000004,1.0,0.0022900114,0.0,0.0,0.035211265
42112,0.035211265,0.5294118,0.55737704,0.5818176,0.6666667,0.006101,0.0,0.0,0.033199195
42113,0.033199195,0.5441177,0.55737704,0.5818176,0.6666667,0.011450056,0.0,0.0,0.041247483
42114,0.041247483,0.5441177,0.52459013,0.5818176,0.6666667,0.0145091005,0.0,0.0,0.038229376
42115,0.038229376,0.5882353,0.4754098,0.5818176,1.0,0.00075194397,0.0,0.0,0.051307846
42116,0.051307846,0.63235295,0.45901638,0.6000004,1.0,0.0022729216,0.0,0.0,0.06740443
42117,0.06740443,0.6176471,0.44262293,0.6000004,0.6666667,0.00075194397,0.0,0.0,0.08450704
42118,0.08450704,0.63235295,0.42622948,0.6000004,0.6666667,0.0038109892,0.0,0.0,0.09154929
42119,0.09154929,0.6176471,0.44262293,0.61818314,0.6666667,0.0068700337,0.0,0.0,0.09758551
42120,0.09758551,0.63235295,0.40983605,0.61818314,0.0,0.00075194397,0.0,0.0,0.06036217
42121,0.06036217,0.63235295,0.40983605,0.61818314,1.0,0.00075194397,0.0,0.0,0.05030181
42122,0.05030181,0.63235295,0.42622948,0.6000004,1.0,0.0022729216,0.0,0.0,0.0472837
42123,0.0472837,0.63235295,0.40983605,0.6000004,1.0,0.0037938994,0.0,0.0,0.052313883
42124,0.052313883,0.64705884,0.42622948,0.6000004,0.0,0.00075194397,0.0,0.0,0.07344064
42125,0.07344064,0.64705884,0.42622948,0.6000004,1.0,0.00075194397,0.0,0.0,0.11167002
42126,0.11167002,0.63235295,0.44262293,0.6000004,1.0,0.0022729216,0.0,0.0,0.104627766
42127,0.104627766,0.63235295,0.44262293,0.6000004,1.0,0.0037938994,0.0,0.0,0.090543255
42128,0.090543255,0.63235295,0.44262293,0.6000004,1.0,0.004562933,0.0,0.0,0.08450704
42129,0.08450704,0.63235295,0.45901638,0.61818314,1.0,0.0060839113,0.0,0.0,0.079476856
42130,0.079476856,0.6176471,0.4754098,0.61818314,1.0,0.007604888,0.0,0.0,0.083501
42131,0.083501,0.63235295,0.4754098,0.6000004,1.0,0.009125865,0.0,0.0,0.09255533
42132,0.09255533,0.64705884,0.49180326,0.6000004,1.0,0.010646842,0.0,0.0,0.104627766
42133,0.104627766,0.66176474,0.49180326,0.5818176,0.6666667,0.0022900114,0.0,0.0,0.10060362
42134,0.10060362,0.67647064,0.5081967,0.5636368,0.6666667,0.0053490563,0.0,0.0,0.101609655
42135,0.101609655,0.67647064,0.52459013,0.545454,0.6666667,0.010698112,0.0,0.0,0.086519115
42136,0.086519115,0.67647064,0.52459013,0.545454,0.6666667,0.016047169,0.0,0.0,0.08551308
42137,0.08551308,0.6911765,0.52459013,0.5272732,0.6666667,0.019106213,0.0,0.0,0.083501
42138,0.083501,0.6911765,0.5081967,0.5272732,0.6666667,0.022165257,0.0,0.0,0.09758551
42139,0.09758551,0.67647064,0.5081967,0.5272732,0.0,0.0022900114,0.0,0.0,0.11770623
42140,0.11770623,0.6911765,0.5081967,0.5272732,0.0,0.0053490563,0.0,0.0,0.12474848
42141,0.12474848,0.6911765,0.5081967,0.5272732,1.0,0.00075194397,0.0,0.0,0.1277666
42142,0.1277666,0.6911765,0.5081967,0.5272732,1.0,0.0022729216,0.0,0.0,0.13279678
42143,0.13279678,0.6911765,0.49180326,0.5272732,1.0,0.0030419554,0.0,0.0,0.1307847
42144,0.1307847,0.6911765,0.5081967,0.5090904,1.0,0.0038109892,0.0,0.0,0.12676056
42145,0.12676056,0.7058824,0.5081967,0.5090904,0.0,0.00075194397,0.0,0.0,0.119718306
42146,0.119718306,0.7058824,0.49180326,0.5090904,1.0,0.00075194397,0.0,0.0,0.108651906
42147,0.108651906,0.6911765,0.5081967,0.49090958,0.6666667,0.00075194397,0.0,0.0,0.108651906
42148,0.108651906,0.6911765,0.49180326,0.49090958,1.0,0.00075194397,0.0,0.0,0.10261569
42149,0.10261569,0.7058824,0.49180326,0.47272682,0.33333334,0.00075194397,0.0,0.0,0.11066398
42150,0.11066398,0.7058824,0.49180326,0.47272682,0.33333334,0.0022729216,0.0,0.0,0.11368209
42151,0.11368209,0.7058824,0.49180326,0.47272682,1.0,0.00075194397,0.0,0.0,0.108651906
42152,0.108651906,0.7058824,0.5081967,0.47272682,1.0,0.0022729216,0.0,0.0,0.116700195
42153,0.116700195,0.7058824,0.5081967,0.47272682,0.0,0.0022900114,0.0,0.0,0.1307847
42154,0.1307847,0.6911765,0.52459013,0.47272682,0.33333334,0.004580023,0.0,0.0,0.13480885
42155,0.13480885,0.6911765,0.54098356,0.45454597,0.0,0.0022900114,0.0,0.0,0.13682093
42156,0.13682093,0.6911765,0.55737704,0.45454597,1.0,0.00075194397,0.0,0.0,0.14587525
42157,0.14587525,0.6911765,0.55737704,0.43636322,1.0,0.0022729216,0.0,0.0,0.1498994
42158,0.1498994,0.6911765,0.57377046,0.41818237,1.0,0.0037938994,0.0,0.0,0.13380282
42159,0.13380282,0.7058824,0.57377046,0.39999962,1.0,0.005314877,0.0,0.0,0.14386317
42160,0.14386317,0.7058824,0.57377046,0.38181877,0.6666667,0.0022900114,0.0,0.0,0.1498994
42161,0.1498994,0.7058824,0.57377046,0.38181877,0.6666667,0.0053490563,0.0,0.0,0.16498993
42162,0.16498993,0.7058824,0.54098356,0.38181877,0.6666667,0.0084081,0.0,0.0,0.17102616
42163,0.17102616,0.72058827,0.52459013,0.38181877,1.0,0.0,0.0,0.0,0.17505029
42164,0.17505029,0.72058827,0.5081967,0.39999962,1.0,0.0015209778,0.0,0.0,0.19215292
42165,0.19215292,0.72058827,0.4754098,0.39999962,1.0,0.0030419554,0.0,0.0,0.19718309
42166,0.19718309,0.72058827,0.45901638,0.39999962,0.6666667,0.00075194397,0.0,0.0,0.19617705
42167,0.19617705,0.7058824,0.45901638,0.39999962,0.6666667,0.0022729216,0.0,0.0,0.21529174
42168,0.21529174,0.7058824,0.45901638,0.39999962,0.0,0.00075194397,0.0,0.0,0.22837022
42169,0.22837022,0.7058824,0.45901638,0.38181877,0.33333334,0.00075194397,0.0,0.0,0.21830985
42170,0.21830985,0.72058827,0.4754098,0.38181877,1.0,0.00075194397,0.0,0.0,0.19617705
42171,0.19617705,0.7058824,0.45901638,0.38181877,0.33333334,0.0022900114,0.0,0.0,0.18410462
42172,0.18410462,0.7058824,0.45901638,0.38181877,0.33333334,0.0053490563,0.0,0.0,0.18008047
42173,0.18008047,0.7058824,0.44262293,0.38181877,0.33333334,0.0084081,0.0,0.0,0.19215292
42174,0.19215292,0.6911765,0.44262293,0.38181877,0.33333334,0.011467146,0.0,0.0,0.17907444
42175,0.17907444,0.6911765,0.44262293,0.38181877,0.33333334,0.01452619,0.0,0.0,0.18410462
42176,0.18410462,0.6911765,0.44262293,0.38181877,0.33333334,0.017585235,0.0,0.0,0.1861167
42177,0.1861167,0.7058824,0.4754098,0.38181877,0.33333334,0.02064428,0.0,0.0,0.19315895
42178,0.19315895,0.72058827,0.5081967,0.39999962,0.33333334,0.025993336,0.0,0.0,0.2002012
42179,0.2002012,0.73529416,0.54098356,0.39999962,0.33333334,0.031342395,0.0,0.0,0.23239435
42180,0.23239435,0.75,0.57377046,0.38181877,1.0,0.00075194397,0.0,0.0,0.25452715
42181,0.25452715,0.7647059,0.59016395,0.36363602,1.0,0.0022729216,0.0,0.0,0.28269616
42182,0.28269616,0.7647059,0.59016395,0.34545517,1.0,0.0037938994,0.0,0.0,0.29577464
42183,0.29577464,0.7647059,0.60655737,0.34545517,0.6666667,0.0022900114,0.0,0.0,0.31891346
42184,0.31891346,0.7647059,0.59016395,0.32727242,0.6666667,0.0053490563,0.0,0.0,0.3199195
42185,0.3199195,0.7647059,0.59016395,0.32727242,0.6666667,0.0084081,0.0,0.0,0.32494968
42186,0.32494968,0.7647059,0.55737704,0.34545517,0.6666667,0.009929079,0.0,0.0,0.34104627
42187,0.34104627,0.75,0.52459013,0.36363602,0.0,0.00075194397,0.0,0.0,0.34305835
42188,0.34305835,0.7647059,0.52459013,0.36363602,1.0,0.0,0.0,0.0,0.34808853
42189,0.34808853,0.75,0.5081967,0.36363602,0.0,0.00075194397,0.0,0.0,0.35814887
42190,0.35814887,0.73529416,0.4754098,0.38181877,1.0,0.00075194397,0.0,0.0,0.38531187
42191,0.38531187,0.73529416,0.49180326,0.36363602,0.0,0.00075194397,0.0,0.0,0.36519113
